
language,memory,vpc,region,times
go,2048,vpc,ap-southeast-2,22.434892,14.32264,24.059891,20.467945,27.513242,23.122463,15.576985,21.465589,16.969314,16.580614,14.77986,23.326269,26.666152,22.537266,24.27334,15.16381,20.492041,22.825431,16.427651,19.703863
go,2048,no,ap-southeast-2,17.843487,26.614026,27.913259,20.990482,22.97463,15.904454,19.597262,23.113823,21.700104,17.62994,15.52673,15.362262,26.409635,26.246814,19.849925,21.087336,24.50585,17.689405,24.059889,14.759764
nodejs,2048,no,ap-southeast-2,24.9009219999989,30.88482599999952,23.451375999999073,22.755980000001728,35.342405000001236,21.612489000001005,25.241791000000376,19.500452000000223,29.881034,27.127386000000115,18.762785999999323,25.387290999999095,27.84966499999973,28.577832999999373,18.761398000000554,22.095875000000888,18.88793000000078,26.427671999999802,22.3842620000014,22.296646000000692
nodejs,2048,vpc,ap-southeast-2,27.25299300000006,23.694860999999946,30.474974000000657,25.854614999998375,29.448772999998255,27.910587000000305,20.482874000001175,23.655156000000716,26.655297999999675,24.17110800000046,27.40324799999871,30.628774000000703,25.04555199999959,23.788118000000395,22.40459700000065,27.690781999999672,18.354561000000103,19.62200699999994,30.786645999998655,30.69138799999928
nodejs,128,no,ap-southeast-2,119.94932499999959,139.86644700000033,139.88913800000046,115.95922900000005,67.51484399999936,76.03379099999984,139.58561299999928,99.70947700000033,59.963825000000725,98.67761700000119,61.03846900000099,39.96388399999887,159.74842499999977,80.10107300000163,118.82318499999928,60.73075599999902,59.901834000000235,139.96973100000105,239.722538,139.73823099999936
nodejs,256,no,ap-southeast-2,45.32478600000013,55.17921200000001,59.899223999999776,39.634907999999996,40.41471500000034,77.24107000000004,61.74948399999994,48.886367000000064,30.864914000000226,79.30658700000004,138.932589,82.18529699999999,138.51139999999987,59.600650000000314,79.58395699999983,39.8802639999999,59.1245329999997,40.42508600000019,41.10162700000001,28.367565999999897
nodejs,512,no,ap-southeast-2,26.15041100000053,18.27888499999972,21.937760000000708,16.701082999999926,29.521223000001555,25.141585999999734,20.87094799999977,27.359496000000945,25.181045999999697,24.651662000000215,22.651770000000397,17.167765000000145,37.44528700000046,47.69974600000023,17.91662499999984,19.93907400000171,33.66194700000051,66.45126999999957,39.578740999999354,38.54451799999879
nodejs,768,no,ap-southeast-2,23.512188000000606,19.487287999999353,27.8986560000003,21.983163000000786,22.21489399999973,27.622741000000133,25.089504999999917,17.77878099999998,23.373273999999583,22.107819999999265,22.309455000000526,20.229048000000148,19.925226999999722,19.558020999999826,29.946664999999484,25.814817999999832,21.866641999999956,32.60219700000016,21.624778999999762,18.845626000000266
nodejs,1024,no,ap-southeast-2,24.769790000000285,30.86019099999976,26.459983999999167,23.027577999999266,18.531616999998732,18.914828000000853,26.888311000000613,26.067543000001024,30.157807999999932,28.344961999999214,25.231387000001632,20.19741199999953,25.904773000000205,27.217204999999012,31.221411999998963,19.848439999999755,17.280509000000166,23.316436999999496,17.777839000000313,26.61814299999969
go,128,no,ap-southeast-2,28.829644,13.337203,21.360303,21.650502,20.359926,34.449208,26.718934,24.333406,24.392041,16.641761,16.335494,26.323646,19.131886,27.830106,22.784997,14.307728,21.190426,14.053378,24.915778,19.851933
go,256,no,ap-southeast-2,22.350224,26.538137,21.526507,22.589556,21.914937,23.561935,25.034818,19.513684,21.845546,19.544305,23.502827,27.361603,19.88558,27.051485,17.937663,23.800657,15.000382,20.856561,18.656625,39.445529
go,512,no,ap-southeast-2,14.504071,27.73578,21.181993,27.717938,20.223196,18.362448,26.7531,21.574621,17.377864,15.043912,23.554274,23.85344,18.634467,20.920335,20.836816,20.280431,22.695663,17.249723,17.56064,24.81511
nodejs,2048,no,us-east-1,20.35459400000036,30.945050999998784,27.23209399999905,31.108201999999437,28.160366000000067,26.470279999999548,26.84344500000043,29.95964400000048,38.46375600000101,22.77781099999993,20.97851300000002,27.452793999998903,22.05529000000024,19.6082150000002,25.65918899999997,25.054142999999385,33.08813199999895,22.00354100000004,31.862472999999227,19.175609000001714
go,2048,no,us-east-1,25.619772,31.272772,20.079039,26.975127,25.898678,40.302091,21.949823,33.355686,26.666725,25.310793,21.050006,25.498394,26.524296,29.342333,30.567768,21.517057,34.133739,26.329367,26.054239,32.978107
nodejs,2048,no,us-west-2,22.241473999994923,48.35288600000058,32.85248999999749,32.40778199999477,25.425515000002633,22.677474000003713,23.38988799999788,34.28297300000122,31.2102259999956,27.098964000004344,19.754705999999715,26.618015000000014,34.70976800000062,29.71996400000353,32.986228000001574,19.726908000004187,32.87782799999695,25.326592000004894,24.24307100000442,18.156734999996843
go,2048,no,us-west-2,28.53047,23.556378,21.532573,23.768948,21.393441,16.823749,22.759644,28.894872,25.007761,17.414343,24.293918,18.561354,28.145578,21.469639,20.287706,30.148046,24.956749,20.668038,29.764168,24.491066
